Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
10000,2.1790535,-0.34642437,0.018100414,0.22099316,0.10045681,9.9989025e-05,0.14719291,1.2929565,248.0,-11.452353812754154,-11.452353812754154,0.3748614341020584,1.0
20000,2.1015427,-0.7594182,0.13042574,0.15690129,0.09873992,9.996546e-05,0.28487426,0.6951816,248.0,-7.18665130622685,-7.18665130622685,1.1363795483484864,1.0
30000,1.9816347,-0.906606,0.2633253,0.06543472,0.10560318,9.9937286e-05,0.2942139,0.4821536,244.8181818181818,-4.381529216513489,-4.381529216513489,1.075412088948669,1.0
40000,1.823581,-0.96399045,0.36528072,0.1419649,0.09627346,9.991122e-05,0.2879079,0.7069602,235.45098039215685,-1.8417297083263595,-1.8417297083263595,0.9364904353084663,1.0
50000,1.7434884,-0.5431513,0.3244757,0.3098176,0.09846068,9.988513e-05,0.17919913,0.7553882,190.59322033898306,0.8774985729670916,0.8774985729670916,0.5380259752884263,1.0
60000,1.6515883,0.7483443,0.26765755,0.49571764,0.10328057,9.986285e-05,0.16569424,0.65630794,116.0,5.020540813604991,5.020540813604991,0.23639085476419755,1.0
70000,1.6270926,0.91653067,0.22223556,0.5043534,0.09566206,9.9837685e-05,0.15340286,0.47837543,125.1875,4.439978902228177,4.439978902228177,0.21559588250238448,1.0
80000,1.4994173,2.5976548,0.21076937,0.5984586,0.098197065,9.9811565e-05,0.13853386,0.30806333,94.28155339805825,6.665160553712471,6.665160553712471,0.14534603192598797,1.0
90000,1.3951852,3.1143577,0.17819153,0.6356257,0.099073276,9.9787845e-05,0.14168951,0.37127197,85.42608695652174,6.162222524912193,6.162222524912193,0.13643123715280972,1.0
100000,1.3288352,3.238776,0.18512385,0.62134624,0.09164223,9.976388e-05,0.1166378,0.34053475,86.1981981981982,8.600510473186905,8.600510473186905,0.11738155488562477,1.0
110000,1.3212692,4.4829774,0.17646457,0.6478598,0.100276016,9.9736804e-05,0.10527675,0.17468783,75.45901639344262,9.171640825707739,9.171640825707739,0.08601532820460757,1.0
120000,1.2825226,4.5034747,0.15660334,0.40120453,0.097706094,9.971302e-05,0.1159,0.23251645,87.1875,8.893780480633986,8.893780480633986,0.1253465000741385,1.0
130000,1.1126233,5.4915156,0.15343161,0.46243048,0.098407745,9.9689256e-05,0.06478203,0.07536702,59.88,9.377887661457061,9.377887661457061,0.04004685952638586,1.0
140000,1.0672015,5.0754876,0.16592476,0.4072981,0.08960103,9.9663215e-05,0.057817273,0.110894516,61.635802469135804,9.288562702543942,9.288562702543942,0.04497030099715899,1.0
150000,1.2023653,4.832122,0.16738588,0.44488057,0.09744125,9.9637684e-05,0.060626604,0.16456637,60.62820512820513,8.076782467288355,8.076782467288355,0.04298359663375924,1.0
160000,1.4386334,3.7718832,0.19412038,0.31482497,0.10014965,9.961093e-05,0.15441445,0.24528971,70.09782608695652,6.339414271585484,6.339414271585484,0.10795155660982461,1.0
170000,1.5606655,1.5510505,0.24063177,0.2487343,0.09393911,9.9586934e-05,0.19193906,0.3157877,173.96153846153845,1.49095975034512,1.49095975034512,0.7395292536283915,1.0
180000,1.4276673,1.8412853,0.2646393,0.18383223,0.10032091,9.9562734e-05,0.16389878,0.22980778,155.13114754098362,3.0128510360916456,3.0128510360916456,0.462857581085215,1.0
190000,1.3805006,0.98536736,0.26568934,0.2450746,0.09539611,9.9534554e-05,0.16169134,0.31460643,221.18367346938774,1.8351902675628662,1.8351902675628662,0.602561485953629,1.0
200000,1.5139967,0.5537069,0.24383967,0.1338347,0.10143053,9.951173e-05,0.14703186,0.1971697,239.04545454545453,0.05767833170565692,0.05767833170565692,0.5133252087980509,1.0
210000,1.2619486,3.1452546,0.23917665,0.655614,0.09634668,9.948807e-05,0.10599403,0.14994842,124.85074626865672,10.995924930519132,10.995924930519132,0.2849513667621719,1.0
220000,1.3743327,2.6085222,0.20734096,0.4560253,0.10059341,9.946039e-05,0.12507634,0.1699153,102.52173913043478,6.515540370474691,6.515540370474691,0.16619770396905748,1.0
230000,1.3474889,2.0382612,0.19417053,0.15675664,0.08746161,9.943816e-05,0.13024198,0.24133392,130.49333333333334,3.5448805286070786,3.5448805286070786,0.18738914761893652,1.0
240000,1.3180492,2.8192465,0.16809052,0.2735863,0.10007517,9.9413446e-05,0.11948214,0.18385546,118.15053763440861,5.2537299418586425,5.2537299418586425,0.13558102471903824,1.0
250000,1.3191767,1.8556857,0.15601514,0.26618797,0.0964401,9.938715e-05,0.11946126,0.18289569,179.11363636363637,2.2171338802459193,2.2171338802459193,0.2572185337251308,1.0
260000,1.2248737,1.5419233,0.17112213,0.24990238,0.09662632,9.9361976e-05,0.12553479,0.1690267,195.89743589743588,3.1759365766476364,3.1759365766476364,0.30522722999254864,1.0
270000,1.2886765,1.2668064,0.18671155,0.19395612,0.09284257,9.9336874e-05,0.10465737,0.112000905,181.8913043478261,4.298388282889905,4.298388282889905,0.2546427284124429,1.0
280000,1.2328625,2.6016147,0.16117847,0.4587686,0.094819024,9.931213e-05,0.099258155,0.11982027,137.93548387096774,5.3509649951927,5.3509649951927,0.16040868620525617,1.0
290000,1.1460819,2.991624,0.1399595,0.53233534,0.096916154,9.928681e-05,0.10057185,0.13098426,129.1098901098901,7.023173153072923,7.023173153072923,0.14690848866958622,1.0
300000,1.1700933,3.0470245,0.1355259,0.5226568,0.10336893,9.926206e-05,0.11153185,0.12774622,157.07692307692307,9.729860119099888,9.729860119099888,0.20199113852291736,1.0
310000,1.0962431,2.4545941,0.14185593,0.34366602,0.094951876,9.923682e-05,0.10410026,0.10381977,183.58139534883722,3.4806200958961666,3.4806200958961666,0.18217901144783163,1.0
320000,1.0312221,2.7280474,0.1531588,0.23267196,0.0953382,9.9213205e-05,0.098840415,0.120502144,147.09722222222223,4.441100377432058,4.441100377432058,0.19677192917172337,1.0
330000,1.0021782,3.3275268,0.141694,0.27898216,0.09692014,9.9187404e-05,0.073148474,0.05954635,149.1891891891892,5.869850711690055,5.869850711690055,0.17168820158339157,1.0
340000,0.9425696,2.7814813,0.13191748,0.5212078,0.10059789,9.916139e-05,0.08811669,0.08483115,180.23214285714286,4.122887774039123,4.122887774039123,0.19228736497905752,1.0
350000,1.0692765,3.8523142,0.11509881,0.40387115,0.09758918,9.913645e-05,0.09700324,0.1501309,93.18627450980392,5.522163578400425,5.522163578400425,0.11053543357069001,1.0
360000,1.0854197,3.1765862,0.15010911,0.21918574,0.10122445,9.911152e-05,0.090234175,0.133427,104.8875,5.475050282664597,5.475050282664597,0.11256658544880338,1.0
370000,1.0971875,3.1690378,0.14575425,0.5310203,0.102155775,9.9087694e-05,0.100060545,0.17353481,105.5,6.0850540865448455,6.0850540865448455,0.13187509612475015,1.0
380000,1.142686,3.9339383,0.13010687,0.20127818,0.09787838,9.9063094e-05,0.06551861,0.09899111,97.0703125,6.515568668007851,6.515568668007851,0.07715851144865155,1.0
390000,1.174983,2.8587399,0.13615657,0.23407942,0.103817426,9.90383e-05,0.08957544,0.17661141,140.46153846153845,3.7524050355834118,3.7524050355834118,0.1635798984549611,1.0
400000,1.304014,2.7629185,0.12539323,0.29246995,0.099511854,9.901181e-05,0.085328646,0.20947926,121.4776119402985,5.49363750306999,5.49363750306999,0.10865719224709798,1.0
410000,1.1406844,3.1041634,0.10680982,0.39382362,0.09364146,9.898743e-05,0.076553464,0.13722634,126.59210526315789,5.240577327185555,5.240577327185555,0.14340649227195076,1.0
420000,1.1671664,3.6268725,0.11877298,0.29339537,0.106144086,9.896257e-05,0.08740111,0.15201081,124.44186046511628,5.7740060694077435,5.7740060694077435,0.15412971703335643,1.0
430000,1.1853797,2.8911455,0.121320546,0.35933605,0.093374476,9.893706e-05,0.10890554,0.17929396,171.09803921568627,4.6332619002461435,4.6332619002461435,0.21062574662268163,1.0
440000,1.184743,3.634824,0.1101883,0.73781264,0.09714716,9.891216e-05,0.107938595,0.19459906,143.80597014925374,5.709476600675022,5.709476600675022,0.19531696832136197,1.0
450000,1.0553193,4.693191,0.13337684,0.34208065,0.10481168,9.888908e-05,0.07075142,0.05388055,85.3048780487805,10.026716042354883,10.026716042354883,0.07900568431086209,1.0
460000,1.096662,3.7451954,0.14797719,0.52007866,0.09939416,9.886299e-05,0.09929557,0.18770173,128.65432098765433,6.27530539734864,6.27530539734864,0.15194179380979436,1.0
470000,1.0851003,3.6009367,0.1460209,0.34104174,0.09634239,9.883847e-05,0.077008456,0.14931086,132.65432098765433,6.83350175455825,6.83350175455825,0.14935918096197795,1.0
480000,1.0222061,3.6760433,0.13169363,0.3202974,0.09510955,9.881232e-05,0.085262716,0.13550821,86.05660377358491,5.667637541353166,5.667637541353166,0.07888212136353727,1.0
490000,1.226868,3.0297477,0.13511491,0.2662242,0.106016636,9.878681e-05,0.09467184,0.124846876,152.77586206896552,4.989830876960129,4.989830876960129,0.20056296668595588,1.0
500000,1.1070744,3.175338,0.1283734,0.2521281,0.096688256,9.876245e-05,0.07138258,0.10006553,97.61052631578947,5.874344804883004,5.874344804883004,0.08005303102300355,1.0
510000,1.0928109,3.4236753,0.12611777,0.32987684,0.09377942,9.873805e-05,0.08077468,0.11894804,92.06862745098039,6.888876546539512,6.888876546539512,0.09243066888302565,1.0
520000,1.0687778,3.5976372,0.12414318,0.34215313,0.09861263,9.8712815e-05,0.081143364,0.11907336,89.59615384615384,6.537438587403124,6.537438587403124,0.08654102119752793,1.0
530000,1.1219002,3.112932,0.116657935,0.18055695,0.10111451,9.868653e-05,0.07833497,0.11396749,109.02298850574712,5.419189565997014,5.419189565997014,0.09872964785659108,1.0
540000,1.0354759,3.2751887,0.11426493,0.3165512,0.09928536,9.866022e-05,0.07618047,0.10333316,111.74117647058823,6.258067845246371,6.258067845246371,0.10705140193595605,1.0
550000,1.0798184,3.241021,0.12358643,0.29147425,0.09766491,9.863821e-05,0.088677965,0.091210485,104.03389830508475,5.593900169928869,5.593900169928869,0.13520844038575888,1.0
560000,1.0261226,3.6238081,0.10961944,0.3091678,0.10189223,9.8614466e-05,0.07339188,0.09946617,145.61333333333334,7.76359814083254,7.76359814083254,0.13323542631130564,1.0
570000,0.92134905,4.260671,0.085993916,0.29375902,0.10191736,9.858864e-05,0.05730958,0.10773281,89.29411764705883,5.708326114701624,5.708326114701624,0.06060565965829276,1.0
580000,1.0125904,3.8616903,0.089215,0.140461,0.107250854,9.856252e-05,0.06896768,0.0838292,93.61797752808988,6.393764289577356,6.393764289577356,0.07677946954421448,1.0
590000,0.9389712,3.5824535,0.101802,0.19847487,0.091924846,9.853633e-05,0.09463178,0.123166084,136.4,7.157480351283,7.157480351283,0.14948635602799745,1.0
600000,0.9099773,4.4925566,0.09873009,0.45520794,0.09721951,9.851276e-05,0.08015751,0.072911955,101.80645161290323,8.615294307169895,8.615294307169895,0.08783346213280194,1.0
610000,0.92276907,4.203507,0.10483123,0.4949705,0.09319401,9.848791e-05,0.087848954,0.1447562,122.27586206896552,6.539509235627272,6.539509235627272,0.13592949338701807,1.0
620000,0.8409409,4.044711,0.10093517,0.3057228,0.09364955,9.846053e-05,0.08590318,0.09700425,119.80952380952381,6.629739838551326,6.629739838551326,0.12192977269471858,1.0
630000,0.8049051,3.608389,0.10359176,0.22887276,0.10129626,9.8436765e-05,0.07549839,0.10636819,128.14705882352942,7.556537979322931,7.556537979322931,0.11330080515894013,1.0
640000,0.8844927,4.193168,0.09704414,0.5265001,0.09613039,9.841169e-05,0.06437089,0.07548648,146.65384615384616,9.007535807057923,9.007535807057923,0.13384514307493672,1.0
650000,0.9129416,3.6982253,0.090252936,0.165352,0.09950199,9.838524e-05,0.05471693,0.07629831,136.12727272727273,6.833078365772963,6.833078365772963,0.08549916129725586,1.0
660000,0.8501159,4.658718,0.09226824,0.42661625,0.091813534,9.836221e-05,0.07170928,0.06880759,105.61111111111111,8.966575330105897,8.966575330105897,0.08683479030259719,1.0
670000,0.8347104,5.1934094,0.09281253,0.2490178,0.09901531,9.833876e-05,0.049624007,0.057448648,80.04545454545455,9.490692333890758,9.490692333890758,0.049085328376525156,1.0
680000,0.9655738,4.5964336,0.08878609,0.2736011,0.10012627,9.8312565e-05,0.0780885,0.091512315,81.6036036036036,7.15031195952829,7.15031195952829,0.06624958994056601,1.0
690000,1.0280616,3.8037496,0.0923598,0.426098,0.099204436,9.8287834e-05,0.061985735,0.12067305,123.04109589041096,5.396596511205037,5.396596511205037,0.10513235468210445,1.0
700000,0.8963798,3.9952052,0.08464001,0.16923285,0.098924495,9.826437e-05,0.06594806,0.05809449,123.08988764044943,6.7174597292133935,6.7174597292133935,0.0910190930537712,1.0
710000,0.8970712,3.8517802,0.08060569,0.14950612,0.09909072,9.82374e-05,0.05234133,0.067613736,112.01136363636364,5.626180707403783,5.626180707403783,0.07116588985212566,1.0
720000,0.8481057,4.894985,0.07446494,0.21295786,0.095112145,9.821296e-05,0.051199485,0.04571689,96.91919191919192,10.134159636740781,10.134159636740781,0.05968949041680946,1.0
730000,0.8186859,4.589488,0.07050976,0.21506755,0.09098799,9.818808e-05,0.049061954,0.042150665,123.94666666666667,9.844280807177226,9.844280807177226,0.07792870181302229,1.0
740000,0.89380676,5.273309,0.064469375,0.17836298,0.10162975,9.816252e-05,0.045579925,0.054053076,95.3,10.089903399914126,10.089903399914126,0.04051718773037384,1.0
750000,0.9121625,4.453326,0.07880866,0.35604036,0.10172046,9.8137796e-05,0.08755189,0.11561528,90.47863247863248,5.211125395276536,5.211125395276536,0.0922746363064369,1.0
760000,0.8803082,4.0205073,0.096818775,0.4890504,0.1045817,9.811309e-05,0.0927269,0.11745378,144.3943661971831,5.961767401283895,5.961767401283895,0.16948182039080897,1.0
770000,0.92320085,4.040004,0.093531795,0.339308,0.10461291,9.808767e-05,0.0752403,0.12603976,93.97826086956522,7.051210746816967,7.051210746816967,0.06750774115789682,1.0
780000,0.8227549,4.694019,0.08697402,0.19434059,0.09752105,9.8063996e-05,0.046342727,0.057344425,61.89705882352941,8.81482775071088,8.81482775071088,0.03131882901823915,1.0
790000,0.91973156,4.4704285,0.086395785,0.35616398,0.10297523,9.803701e-05,0.053599853,0.060758274,116.73255813953489,8.776952643220017,8.776952643220017,0.08264999438883601,1.0
800000,1.0021541,4.022268,0.08755882,0.3089977,0.09785149,9.801187e-05,0.092551,0.18727334,157.28333333333333,4.755146751564647,4.755146751564647,0.18566404175685924,1.0
810000,0.89990985,4.676868,0.08049411,0.32219225,0.097264215,9.798749e-05,0.06229698,0.07302827,118.02564102564102,9.657321994006633,9.657321994006633,0.08471451348450501,1.0
820000,0.99808645,4.2665286,0.077718325,0.16176352,0.09503505,9.7963835e-05,0.05324523,0.089635335,89.78260869565217,6.496402103575352,6.496402103575352,0.05938778424878483,1.0
830000,0.9378192,4.872643,0.07948563,0.29240292,0.10098696,9.7938966e-05,0.060074188,0.07054082,104.59574468085107,8.867892243208424,8.867892243208424,0.06784629759689172,1.0
840000,1.013926,4.572435,0.076765426,0.40044448,0.104634754,9.791316e-05,0.052292027,0.100005135,119.12222222222222,7.8000761680305,7.8000761680305,0.10419464549473063,1.0
850000,1.0386801,4.1786785,0.07886204,0.5139085,0.09968501,9.7888056e-05,0.0810943,0.13682541,108.86315789473684,4.941528969818783,4.941528969818783,0.12385541654177509,1.0
860000,1.0249311,4.438955,0.09532095,0.120731115,0.1022715,9.786284e-05,0.05775796,0.14299983,87.13461538461539,6.431750676390671,6.431750676390671,0.07468052054090159,1.0
870000,0.89996934,4.552478,0.096851446,0.087311834,0.10630615,9.78379e-05,0.044198386,0.06924577,86.39495798319328,8.086210109672304,8.086210109672304,0.04944039040276686,1.0
880000,0.9007292,4.2626934,0.08717016,0.10637203,0.09790948,9.781409e-05,0.05025018,0.054181196,97.77380952380952,7.0617860464488755,7.0617860464488755,0.06729831764584078,1.0
890000,0.995284,4.0122476,0.08833311,0.34830242,0.10022539,9.778842e-05,0.07044249,0.09584601,148.39705882352942,6.667879974219336,6.667879974219336,0.11827393237556984,1.0
900000,0.9976345,4.065783,0.086576834,0.13779604,0.1044508,9.776198e-05,0.060524218,0.06730997,107.03333333333333,6.934655791686641,6.934655791686641,0.07510937008385857,1.0
910000,0.98889697,4.0387473,0.079256766,0.22104196,0.10027738,9.7735974e-05,0.06112389,0.08796702,108.76543209876543,6.960041464110951,6.960041464110951,0.07752950800967943,1.0
920000,0.9938681,4.062897,0.088403225,0.2885758,0.10080497,9.771245e-05,0.07973275,0.121010914,82.71844660194175,5.688358753340916,5.688358753340916,0.07189145797266833,1.0
930000,0.9811789,4.2695527,0.096785486,0.13532147,0.099025056,9.76885e-05,0.0605854,0.08647863,88.11764705882354,6.538282920958615,6.538282920958615,0.06545649211806785,1.0
940000,0.9662985,4.02402,0.08291518,0.28205952,0.09739942,9.7663105e-05,0.037588954,0.033888742,133.86075949367088,7.107667584067736,7.107667584067736,0.08409208352140222,1.0
950000,0.8252549,5.115122,0.08464337,0.34599108,0.09748611,9.763735e-05,0.067202725,0.085421786,66.22307692307692,7.097873683228637,7.097873683228637,0.060487770976385836,1.0
960000,0.92549413,4.4961247,0.08898432,0.6499962,0.102973886,9.760955e-05,0.07284634,0.115937024,135.0,5.718688057936155,5.718688057936155,0.13035986970823546,1.0
970000,0.8837848,4.065369,0.09148232,0.3045959,0.094097316,9.7587064e-05,0.06298837,0.10280271,167.6909090909091,6.712333390006313,6.712333390006313,0.12626173911202285,1.0
980000,0.93585384,4.167346,0.091908105,0.46544042,0.0956422,9.756305e-05,0.06079238,0.121647075,171.8135593220339,8.072502735307662,8.072502735307662,0.12909753611153466,1.0
990000,1.0058068,3.7510788,0.084984556,0.8599601,0.09669812,9.753759e-05,0.065942965,0.17407426,163.32692307692307,7.217230644936745,7.217230644936745,0.14231322892010212,1.0
1000000,0.8792859,4.167875,0.0820716,0.47972965,0.09830685,9.751294e-05,0.064316005,0.091696605,87.50467289719626,6.336974923020211,6.336974923020211,0.07033100511843914,1.0
1010000,0.9446206,4.2514687,0.0788161,0.23475197,0.096613035,9.74865e-05,0.045771666,0.06746991,84.4,7.458331461747488,7.458331461747488,0.04252865046469702,1.0
1020000,1.0037904,4.078612,0.0749747,0.18755206,0.09641631,9.746048e-05,0.0483148,0.06870994,154.74683544303798,7.231632865965366,7.231632865965366,0.09001333178140414,1.0
1030000,0.928806,3.8874447,0.080813125,0.53207433,0.094894014,9.743782e-05,0.07365368,0.14174366,155.30357142857142,5.301724475726747,5.301724475726747,0.15274918700257936,1.0
1040000,0.9160274,4.566736,0.087294124,0.39154077,0.0995179,9.741181e-05,0.07441463,0.080308795,86.85148514851485,7.2835599980732,7.2835599980732,0.08240261987441837,1.0
1050000,0.8579825,4.106445,0.08004624,0.3135876,0.09837646,9.738564e-05,0.06457187,0.09030965,85.50980392156863,7.460188800067294,7.460188800067294,0.06233871062731316,1.0
1060000,0.92043763,4.0733094,0.07822086,0.28051472,0.09856351,9.736188e-05,0.04188338,0.06463341,107.1566265060241,8.167448206282243,8.167448206282243,0.06453256211037714,1.0
1070000,0.9692536,4.4346447,0.07740634,0.33591822,0.105285056,9.733748e-05,0.056347363,0.114653245,113.66292134831461,7.604714554879401,7.604714554879401,0.07937106559466985,1.0
1080000,0.9407965,4.2219963,0.071598105,0.5419365,0.10052456,9.731356e-05,0.06070624,0.14467709,104.79012345679013,6.178270666337594,6.178270666337594,0.06890410298720093,1.0
1090000,1.0946486,3.8600285,0.083412126,0.43669927,0.0973426,9.728697e-05,0.06752882,0.22408932,156.60714285714286,4.098366947607561,4.098366947607561,0.14741288485344162,1.0
1100000,0.9068078,3.689503,0.09464426,0.3118865,0.09807762,9.726282e-05,0.07226769,0.10748285,137.65,7.322430905420333,7.322430905420333,0.11057078366866335,1.0
1110000,0.8298666,4.1168766,0.08308315,0.07533046,0.09471346,9.723698e-05,0.04098396,0.033141173,115.4235294117647,7.793747333919301,7.793747333919301,0.050247071258833306,1.0
1120000,0.84173286,4.518459,0.075496405,0.1386123,0.090254046,9.721343e-05,0.047976315,0.05557429,79.4375,7.695485159622884,7.695485159622884,0.04633977594249676,1.0
1130000,0.9242476,3.48469,0.089121476,0.4001779,0.10266395,9.718672e-05,0.074211605,0.13378862,118.69333333333333,4.785565273181812,4.785565273181812,0.11158678163003453,1.0
1140000,0.85628086,3.5295494,0.077331856,0.18186818,0.09922324,9.716159e-05,0.05781421,0.061069474,103.81632653061224,5.470072045618174,5.470072045618174,0.06447702004664521,1.0
1150000,0.90321887,3.7991557,0.075455196,0.22403714,0.09860771,9.713798e-05,0.055058252,0.06707698,89.31313131313131,6.932238971946215,6.932238971946215,0.05293649372249616,1.0
1160000,0.8882797,4.1190596,0.0818237,0.22150938,0.100586094,9.711176e-05,0.048684686,0.055877578,85.671875,6.970377123502434,6.970377123502434,0.04239968541001932,1.0
1170000,0.9938556,3.2993922,0.082104355,0.37698632,0.0997494,9.708686e-05,0.08122477,0.15127435,145.61290322580646,3.9768958183772423,3.9768958183772423,0.147826069041484,1.0
1180000,1.0374104,2.985677,0.08825365,0.38732558,0.09935169,9.706123e-05,0.08663427,0.14727196,157.98,4.256076961317483,4.256076961317483,0.16996260548887007,1.0
1190000,1.0515609,3.0689952,0.09771331,0.3437639,0.09750512,9.7037955e-05,0.07726191,0.16519083,140.6984126984127,5.559620010275995,5.559620010275995,0.13151195247079275,1.0
1200000,1.0973575,3.736758,0.091902204,0.36861658,0.09386512,9.701283e-05,0.050682537,0.0948054,115.17647058823529,7.128574001789093,7.128574001789093,0.07603040910086266,1.0
1210000,0.9036346,3.7948961,0.0866986,0.25710982,0.102340005,9.69863e-05,0.054065786,0.08463728,105.91304347826087,6.93910379383875,6.93910379383875,0.06565284831689812,1.0
1220000,0.9682577,3.7953873,0.083658636,0.49414873,0.09469804,9.6963544e-05,0.0677147,0.09284611,149.35593220338984,7.468845893770961,7.468845893770961,0.13442283999806237,1.0
1230000,0.8397811,3.4818194,0.0784145,0.19985731,0.097270146,9.693829e-05,0.06702657,0.10647996,109.7375,5.288790702819824,5.288790702819824,0.08589641351459755,1.0
1240000,0.7798778,3.8948016,0.07865544,0.1956985,0.1014657,9.691199e-05,0.06269848,0.053579845,87.5631067961165,6.063126565194597,6.063126565194597,0.059328521903166,1.0
1250000,0.8784688,3.7927737,0.08315219,0.39616632,0.09804201,9.688742e-05,0.060213108,0.09525346,126.36144578313252,6.214028133522897,6.214028133522897,0.10884544903334852,1.0
1260000,0.83007693,3.536496,0.08588778,0.28914273,0.10281315,9.6861346e-05,0.062346745,0.11377206,150.91228070175438,6.41035813733674,6.41035813733674,0.10216064604097291,1.0
1270000,0.7925007,3.6954367,0.086523145,0.34213728,0.09421726,9.683773e-05,0.065179214,0.069929816,109.07865168539325,6.999194881794128,6.999194881794128,0.0790138183219824,1.0
1280000,0.77663016,4.43055,0.08154077,0.26477495,0.09737047,9.6814576e-05,0.036241714,0.022233928,68.89565217391305,8.190670288328466,8.190670288328466,0.027276409007127172,1.0
1290000,0.82450396,4.153871,0.07975091,0.19070587,0.09105636,9.678863e-05,0.05932002,0.06601932,84.22222222222223,6.400336329307821,6.400336329307821,0.05650656276244532,1.0
1300000,0.8978056,3.746001,0.0793904,0.24723041,0.0974975,9.676221e-05,0.060106914,0.06935973,127.80681818181819,6.4149059743202965,6.4149059743202965,0.0857009368830885,1.0
1310000,0.90456635,3.6238682,0.07858551,0.31445587,0.09694114,9.673603e-05,0.06345275,0.08596973,143.26153846153846,5.767239505052567,5.767239505052567,0.10808704539846915,1.0
1320000,0.857606,4.585673,0.07681764,0.20312332,0.09911092,9.671072e-05,0.037460204,0.043792687,81.03361344537815,7.3441937733598115,7.3441937733598115,0.03518576923554309,1.0
1330000,0.78139067,4.8187995,0.07279093,0.22126746,0.10351541,9.6687174e-05,0.040386565,0.04355096,74.47107438016529,7.943333370380165,7.943333370380165,0.029701809470988196,1.0
1340000,0.8384356,4.5132437,0.069880515,0.24444227,0.09578631,9.666106e-05,0.04787171,0.05747055,99.19767441860465,8.566719043605469,8.566719043605469,0.04340357242480797,1.0
1350000,0.8211021,4.4549513,0.079071105,0.50166464,0.10549359,9.663755e-05,0.07080841,0.10173673,109.40816326530613,6.4440067380365695,6.4440067380365695,0.0866533208525542,1.0
1360000,0.94569194,4.472852,0.080405064,0.27759403,0.09664259,9.6614254e-05,0.04143707,0.04140652,68.824,8.380476076602935,8.380476076602935,0.03272197700478136,1.0
1370000,0.93373084,3.7611094,0.085055165,0.24816966,0.10123201,9.658649e-05,0.06509633,0.11239263,136.63492063492063,5.5106366612017155,5.5106366612017155,0.11222212322172709,1.0
1380000,0.8987956,4.381188,0.07753382,0.16986021,0.10096786,9.656076e-05,0.045925047,0.042337026,97.84158415841584,7.559644422446839,7.559644422446839,0.051417237648627524,1.0
1390000,0.8574246,4.03697,0.07413342,0.17947304,0.09719965,9.6537384e-05,0.05154342,0.041795492,114.48192771084338,6.804609552380585,6.804609552380585,0.06625523609996196,1.0
1400000,1.0056828,4.558863,0.06764324,0.25813553,0.10189966,9.651317e-05,0.060448624,0.11599642,127.92307692307692,8.242370882904844,8.242370882904844,0.09129382041742486,1.0
1410000,0.8545964,5.257638,0.06870291,0.24882655,0.09486745,9.648652e-05,0.035429265,0.025551965,80.64754098360656,8.866255006482524,8.866255006482524,0.03306480736712054,1.0
1420000,0.90739095,4.265371,0.0769156,0.19956774,0.09515646,9.646319e-05,0.050428115,0.07906285,100.9,6.78729833473622,6.78729833473622,0.06267977242594139,1.0
1430000,0.8800227,4.1908593,0.076472655,0.14607242,0.104871616,9.6438496e-05,0.05407328,0.063253686,111.14432989690722,6.6135220543779045,6.6135220543779045,0.06729980674332257,1.0
1440000,0.86958444,4.3046284,0.076853946,0.30942756,0.10426567,9.6412565e-05,0.058618195,0.077710435,101.93975903614458,6.873684916554428,6.873684916554428,0.06447674247802508,1.0
1450000,0.87031436,4.180636,0.07399298,0.22989297,0.09367914,9.6388554e-05,0.038699936,0.044340983,108.05681818181819,8.763642858923152,8.763642858923152,0.04750897673683325,1.0
1460000,0.81724566,4.2300034,0.07613534,0.17650819,0.09512154,9.636239e-05,0.041498095,0.03618931,83.50961538461539,8.4149729598027,8.4149729598027,0.03805880009811237,1.0
1470000,0.8059382,4.671908,0.07274151,0.10368573,0.10176261,9.633747e-05,0.040264584,0.043374933,89.37719298245614,8.260072325446965,8.260072325446965,0.04093749125784807,1.0
1480000,0.8208793,4.7781043,0.07064783,0.08146094,0.09773168,9.631436e-05,0.036393482,0.043465562,102.75824175824175,8.092217970315529,8.092217970315529,0.04977619427296778,1.0
1490000,0.7841168,3.9110966,0.08140282,0.3037669,0.09988606,9.628721e-05,0.06715284,0.09083907,136.52857142857144,5.653969289362431,5.653969289362431,0.12412706780347176,1.0
1500000,0.90532166,4.957691,0.07809475,0.37406987,0.10305824,9.626099e-05,0.04162342,0.11314376,91.36363636363636,7.759695214642719,7.759695214642719,0.045017581126806115,1.0
1510000,0.7814095,4.6243834,0.0761571,0.22890182,0.10233119,9.623747e-05,0.055931695,0.050518855,81.99193548387096,6.909009509454898,6.909009509454898,0.053591097835205284,1.0
1520000,0.78555727,4.240041,0.074197695,0.1155772,0.09974228,9.6213946e-05,0.040781982,0.040786743,88.08547008547009,6.634746165586668,6.634746165586668,0.04225814071986334,1.0
1530000,0.8520499,4.521063,0.080163434,0.12458956,0.102262214,9.6188065e-05,0.04795874,0.08645414,66.17557251908397,6.563411446191647,6.563411446191647,0.049274375744991834,1.0
