Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward
440000,0.80750686,10.0,-0.34197718,0.08939058,0.0030658157,0.10752082,0.0002869722,0.08173864,0.12014097,-0.8798289918818344,243.89743589743588,-0.8828334078192711,0.2046538931899704
450000,0.7443895,10.0,-0.3574627,0.08483823,0.0008868594,0.098922275,0.0002866572,0.076203965,0.1116154,-0.9664046936114097,245.8095238095238,-0.9656179649073903,0.19258082898833404
460000,0.7723642,10.0,-0.36401543,0.08187121,0.0029052706,0.10045133,0.00028634025,0.073635206,0.111635104,-0.8894332630559802,245.625,-0.8920976352400896,0.18115803957121765
470000,0.7761185,10.0,-0.36255777,0.08069224,0.0011755034,0.09680928,0.00028605043,0.078359686,0.12752613,-0.956214218478029,243.33333333333334,-0.9552114584097048,0.1958707392147583
480000,0.74803084,10.0,-0.3684368,0.07679126,0.0016039694,0.09680913,0.00028575966,0.07114683,0.13251807,-0.9241499324969482,241.825,-0.9241500727832317,0.17559908563271165
490000,0.7344209,10.0,-0.3780908,0.073009275,9.435177e-05,0.0960506,0.00028543972,0.06767879,0.093441784,-0.9987691620078224,248.0,-0.9987009320503626,0.16683437416138938
500000,0.89311135,10.0,-0.38602155,0.07938938,0.0010265975,0.09749336,0.00028515374,0.08721133,0.15325572,-0.9702915974718053,247.15,-0.971016336505006,0.21431883029276277
510000,0.91111267,10.0,-0.39265168,0.08663829,6.152766e-05,0.099239916,0.0002848638,0.088685736,0.13939272,-0.998733264580369,248.0,-0.998735119899114,0.22338630387989375
520000,0.95728874,10.0,-0.3897882,0.09289884,0.0015833903,0.0975979,0.00028453968,0.08995226,0.14617752,-0.9455121268018535,246.8780487804878,-0.9455447923846361,0.2345972084326715
530000,0.9470777,10.0,-0.3813713,0.101015724,0.001015091,0.10018837,0.0002842514,0.092613965,0.15226373,-0.9741381425353721,247.9268292682927,-0.9746905543974468,0.2545298214647032
540000,0.8745097,10.0,-0.38372612,0.104106806,0.0008133751,0.09794086,0.0002839648,0.09430918,0.13632007,-0.9734582644770853,247.9,-0.9727778557019356,0.24107144562861857
550000,0.8031936,10.0,-0.38222823,0.102186784,7.048793e-05,0.10059266,0.00028364162,0.09067307,0.1322859,-0.9987665979075245,248.0,-0.9987968257287654,0.22731831706151728
560000,0.65002877,10.0,-0.39103234,0.10253661,7.0035436e-05,0.09721055,0.00028335155,0.07278755,0.105375335,-0.9328375386360747,244.30769230769232,-0.9328376826567527,0.17690937125529999
570000,0.6856839,10.0,-0.356517,0.08529702,0.0035341214,0.106327176,0.000283066,0.060993712,0.0783306,-0.8509836717588236,241.4390243902439,-0.8472917422652244,0.16800340063709882
580000,0.65201885,10.0,-0.32228324,0.066273384,0.0028212483,0.09697958,0.00028275241,0.054478247,0.07841783,-0.8728061350939665,239.69767441860466,-0.8756667422977361,0.13202379001913042
590000,0.61967677,10.0,-0.32415882,0.060104113,0.0058584167,0.0993046,0.00028243972,0.052493848,0.07291957,-0.7003170071374171,228.29268292682926,-0.7003171414863772,0.1292435636022696
