Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
7060000,1.5246493,389.70588235294116,0.88062644,0.05330744,7.064308443602342,7.064308443602342,0.2053124840347343,0.38312143,0.10010005,4.118147e-05,0.047729135,0.8735628,1.0
7070000,1.5291439,502.77777777777777,0.7019548,0.054005016,7.225902014381496,7.225902014381496,0.267658455698337,0.07749638,0.09180412,4.116945e-05,0.05558028,0.8866051,1.0
7080000,1.4988463,587.6153846153846,0.33725673,0.057025775,1.7802762923990774,1.7802762923990774,0.3295630572359111,0.23922296,0.09796187,4.1156476e-05,0.056551564,0.81381524,1.0
7090000,1.5217915,959.625,0.44434017,0.06204332,3.7659833783022756,3.7659833783022756,0.5014543686501758,0.24664827,0.09184485,4.114339e-05,0.05304562,0.90395737,1.0
7100000,1.4685621,758.75,0.9225077,0.060252354,8.88621085890705,8.88621085890705,0.37630230754439253,0.33416483,0.09382556,4.113149e-05,0.05451022,0.7810272,1.0
7110000,1.4596016,631.4666666666667,0.7287926,0.07241529,6.180591220340799,6.180591220340799,0.6918745559295141,0.08622138,0.0948403,4.111963e-05,0.10583973,0.81397307,1.0
7120000,1.4402726,162.13333333333333,0.88013405,0.081058785,6.395299317851081,6.395299317851081,0.11777309515309753,0.15151887,0.09897464,4.1106578e-05,0.050859205,0.7704159,1.0
7130000,1.5185331,331.0,0.98495543,0.06443194,7.430415642065922,7.430415642065922,0.21843401366301501,0.16306168,0.09327429,4.1093394e-05,0.048273463,0.92176974,1.0
7140000,1.5022646,659.1,1.1043962,0.05641359,11.673322469131065,11.673322469131065,0.42182615036144855,0.12076674,0.096948065,4.1081406e-05,0.039963707,1.0169991,1.0
7150000,1.4033138,391.77777777777777,0.652224,0.05566596,5.869776162473875,5.869776162473875,0.2695252226158118,0.2902116,0.09316851,4.1069645e-05,0.052829973,0.8701423,1.0
7160000,1.4117857,614.9166666666666,0.62585026,0.058922675,4.734716229593366,4.734716229593366,0.3588567484917943,0.39096016,0.10112037,4.1056675e-05,0.054693498,0.7628368,1.0
