Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
460000,1.3587965,2.3308628,3.0808628,0.099392734,9.5444055e-05,70.25,13.346729442477226,13.346729442477226,1.0
470000,1.3244046,2.3999221,5.1402364,0.10279494,9.53593e-05,62.05128205128205,13.95459779103597,13.95459779103597,1.0
480000,1.1110662,4.068256,2.2168677,0.094498925,9.52574e-05,35.55497382198953,6.920449266308232,6.920449266308232,1.0
490000,1.3080573,4.1372743,0.54897976,0.1030395,9.5158466e-05,36.7,8.115745412241115,8.115745412241115,1.0
500000,1.3872981,3.913028,1.8997648,0.098906375,9.505493e-05,51.95614035087719,8.637931788917136,8.637931788917136,1.0
510000,1.2895757,3.2162495,0.87757677,0.10197211,9.49574e-05,45.70666666666666,8.736869265668487,8.736869265668487,1.0
520000,1.4758704,2.537617,1.073123,0.09660901,9.4853516e-05,51.40384615384615,9.094067698201307,9.094067698201307,1.0
530000,1.2725254,3.908788,1.2078534,0.1009111,9.474579e-05,46.132075471698116,9.245428167856657,9.245428167856657,1.0
540000,1.3699669,3.4922075,2.0349598,0.10180156,9.465167e-05,62.10666666666667,11.39831251331738,11.39831251331738,1.0
550000,1.1643192,3.4827287,0.91390693,0.09254517,9.455199e-05,65.34177215189874,8.857691075228438,8.857691075228438,1.0
560000,1.2094783,3.8870206,1.3334408,0.09768969,9.444697e-05,89.63636363636364,12.765335022048516,12.765335022048516,1.0
570000,1.2136854,4.509717,2.818256,0.09746507,9.435735e-05,104.47058823529412,17.60844741498723,17.60844741498723,1.0
580000,1.2143238,5.3335533,2.5110528,0.099554144,9.4257375e-05,71.12121212121212,13.588576175616337,13.588576175616337,1.0
590000,1.182259,3.1151524,0.9470995,0.10766982,9.415767e-05,56.723076923076924,7.347473743287,7.347473743287,1.0
600000,0.9272626,4.503668,3.9291408,0.096150026,9.4055395e-05,44.132075471698116,7.721466343357878,7.721466343357878,1.0
610000,1.0237558,4.3543024,2.1874304,0.095842905,9.3955096e-05,70.91044776119404,8.675690980989542,8.675690980989542,1.0
620000,1.0456347,4.2321916,1.8826462,0.09757542,9.3853196e-05,49.23529411764706,9.959710038409513,9.959710038409513,1.0
630000,1.2428532,4.633073,2.6286914,0.09666576,9.375338e-05,133.3,17.20353271663189,17.20353271663189,1.0
640000,0.9286782,4.717065,2.4753263,0.098088086,9.365069e-05,49.804597701149426,12.059227853328332,12.059227853328332,1.0
650000,1.0539786,4.6440926,3.127856,0.101719566,9.3554045e-05,88.21428571428571,10.841521898905436,10.841521898905436,1.0
660000,1.0782387,5.496381,1.5942789,0.10151776,9.345408e-05,53.1865671641791,9.913523563765045,9.913523563765045,1.0
670000,1.1215636,4.7487507,1.0120845,0.09963025,9.334225e-05,47.67368421052632,10.954393196105958,10.954393196105958,1.0
680000,0.95439494,4.697119,1.5247889,0.100405894,9.3242954e-05,46.25438596491228,9.724717780163413,9.724717780163413,1.0
690000,1.2000246,4.656338,2.4479427,0.09104137,9.31503e-05,51.74603174603175,10.928857763608297,10.928857763608297,1.0
700000,1.2470242,4.1951227,1.2978196,0.09880111,9.30506e-05,93.54761904761905,13.24030200357354,13.24030200357354,1.0
710000,1.2141011,4.1009994,2.1961746,0.096047245,9.294413e-05,84.78125,16.47437557205558,16.47437557205558,1.0
720000,1.1137756,3.7066243,1.2117765,0.09971179,9.2853705e-05,38.93617021276596,7.649463038495246,7.649463038495246,1.0
730000,1.092678,4.813945,1.5888507,0.09950925,9.275439e-05,52.724409448818896,7.820720113992691,7.820720113992691,1.0
740000,1.2102598,5.400949,1.7151723,0.09810519,9.264988e-05,65.72368421052632,11.500177103357437,11.500177103357437,1.0
750000,0.9780868,5.370715,2.2429566,0.09920995,9.255206e-05,65.18627450980392,12.497191565781831,12.497191565781831,1.0
760000,1.0139897,5.949854,2.7500622,0.1063928,9.245285e-05,58.84,11.458055693802871,11.458055693802871,1.0
770000,0.9701189,6.0015955,4.546167,0.10162109,9.2354065e-05,64.86607142857143,11.06164383673453,11.06164383673453,1.0
780000,1.1031141,4.597811,1.8102169,0.09878318,9.225024e-05,80.75581395348837,8.663429756843767,8.663429756843767,1.0
790000,1.3506769,3.9173727,0.96300995,0.10111898,9.2145565e-05,91.2051282051282,10.25462872982025,10.25462872982025,1.0
